Show Id;Type;Title;Country;Date Added;Release Year;Rating;Duration;Listed In
s3451;Movie;Krish Trish and Baltiboy: Part II;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";September 8, 2017;2010;TV-Y7;58 min;Children & Family Movies
s3452;Movie;Krish Trish and Baltiboy: The Greatest Trick;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";September 8, 2017;2013;TV-Y7;60 min;Children & Family Movies
s3453;Movie;Krisha;United States;November 7, 2018;2015;R;81 min;Dramas, Independent Movies
s3454;Movie;Krishna and His Leela;India;June 25, 2020;2020;TV-MA;126 min;International Movies, Romantic Movies
s3455;TV Show;Krishna Balram;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";July 8, 2019;2019;TV-Y7;1 Season;Kids TV
s3456;Movie;Krishna Cottage;India;May 31, 2019;2004;TV-MA;124 min;Action & Adventure, Horror Movies, International Movies
s3457;Movie;Kristy;United States;October 31, 2015;2013;NR;85 min;Horror Movies
s3458;Movie;Krutant;India;June 2, 2019;2019;TV-14;114 min;Dramas, International Movies
s3459;Movie;Krystal;United States;January 1, 2019;2017;R;93 min;Comedies, Dramas
s3460;Movie;Kucch To Hai;India;May 15, 2019;2003;TV-14;136 min;Dramas, International Movies, Thrillers
s3461;Movie;Kuch Kuch Hota Hai;India;April 1, 2020;1998;TV-14;185 min;Comedies, Dramas, International Movies
s3462;Movie;Kuldip Patwal: I Didnt Do It!;India;December 31, 2019;2017;TV-MA;126 min;Dramas, Independent Movies, International Movies
s3463;TV Show;Kulipari: An Army of Frogs;United States;September 2, 2016;2016;TV-Y7;1 Season;Kids TV
s3464;TV Show;Kulipari: Dream Walker;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";November 20, 2018;2018;TV-Y7;1 Season;Kids TV
s3465;Movie;Kung Fu Hustle;Hong Kong, China, United States;April 1, 2020;2004;R;99 min;Action & Adventure, Comedies, Cult Movies
s3466;Movie;Kung Fu Magoo;Mexico, United States;August 1, 2018;2010;TV-Y7;79 min;Children & Family Movies, Comedies
s3467;Movie;Kung Fu Panda: Holiday;United States;December 1, 2012;2010;TV-PG;26 min;Children & Family Movies, Comedies
s3468;Movie;Kung Fu Panda: Secrets of the Scroll;United States;March 25, 2016;2016;TV-PG;23 min;Children & Family Movies, Comedies
s3469;Movie;Kung Fu Yoga;China, India, Nepal;October 6, 2017;2017;TV-PG;107 min;Action & Adventure, Comedies, International Movies
s3470;Movie;Kuntilanak;Indonesia;October 12, 2018;2018;TV-14;106 min;Horror Movies, International Movies
s3471;Movie;Kuppivala;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";August 1, 2018;2017;TV-14;133 min;Dramas, International Movies, Romantic Movies
s3472;Movie;Kurbaan;India;October 1, 2018;2009;TV-14;147 min;International Movies, Thrillers
s3473;TV Show;Kurokos Basketball;Japan;January 15, 2021;2013;TV-MA;1 Season;Anime Series, International TV Shows, Teen TV Shows
s3474;TV Show;Kuromukuro;Japan;July 4, 2016;2016;TV-14;2 Seasons;Anime Series, International TV Shows
s3475;Movie;Kurt & Courtney;United Kingdom;January 8, 2019;1998;R;95 min;Documentaries, Music & Musicals
s3476;TV Show;Kurt Seyit & Sura;Turkey;December 26, 2016;2014;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s3477;Movie;Kurtulus Son Durak;Turkey;March 10, 2017;2012;TV-MA;100 min;Comedies, Dramas, International Movies
s3478;Movie;Kya Kehna;India;April 1, 2018;2000;TV-PG;149 min;Dramas, International Movies, Romantic Movies
s3479;Movie;Kyaa Kool Hai Hum;India;May 15, 2019;2005;TV-14;165 min;Comedies, International Movies, Music & Musicals
s3480;Movie;Kyaa Kool Hain Hum 3;India;May 15, 2019;2016;R;124 min;Comedies, International Movies
s3481;Movie;Kygo: Live at the Hollywood Bowl;United States;March 12, 2018;2017;TV-MA;52 min;Music & Musicals
s3482;Movie;Kyo Kii... Main Jhuth Nahin Bolta;India;May 16, 2019;2001;TV-PG;150 min;Comedies, International Movies, Sci-Fi & Fantasy
s3483;Movie;Kyun! Ho Gaya Na;India;March 1, 2018;2004;TV-PG;165 min;International Movies, Romantic Movies
s3484;TV Show;L.A.s Finest;United States;January 5, 2021;2019;TV-14;1 Season;Crime TV Shows, TV Action & Adventure, TV Comedies
s3485;Movie;LEa & I;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";August 2, 2019;2019;TV-MA;84 min;Documentaries
s3486;Movie;La a�ltima Fiesta;Argentina;February 1, 2017;2016;TV-MA;104 min;Comedies, International Movies
s3487;Movie;LA 92;United States;March 1, 2018;2017;R;114 min;Documentaries
s3488;Movie;La Bamba;United States;January 1, 2020;1987;PG-13;109 min;Classic Movies, Dramas, Music & Musicals
s3489;TV Show;La casa de papel;Spain;April 3, 2020;2020;TV-MA;4 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s3490;Movie;La Coppia dei Campioni;Italy;February 15, 2017;2016;TV-MA;88 min;Comedies, International Movies
s3491;TV Show;La Dona;United States, Mexico;November 17, 2018;2016;TV-14;1 Season;Spanish-Language TV Shows, TV Dramas
s3492;TV Show;La Esclava Blanca;Colombia;August 1, 2016;2016;TV-MA;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas
s3493;TV Show;La Familia P. Luche;United States;"function (years, refDate) {
    var date = new Date();
    if (typeof refDate !== ""undefined"") {
      date = new Date(Date.parse(refDate));
    }

    var range = {
      min: 1000,
      max: (years || 1) * 365 * 24 * 3600 * 1000
    };

    var past = date.getTime();
    past -= faker.datatype.number(range); // some time from now to N years ago, in milliseconds
    date.setTime(past);

    return date;
  }";2012;TV-14;3 Seasons;International TV Shows, Spanish-Language TV Shows, TV Comedies
s3494;TV Show;La Femme;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";October 16, 2017;2016;TV-14;1 Season;International TV Shows, TV Dramas
s3495;Movie;La Gran IlusiOn;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";October 28, 2020;2016;TV-14;50 min;International Movies
s3496;TV Show;La Grande ChaumiEre Violette;Taiwan;January 14, 2019;2016;TV-14;1 Season;International TV Shows, TV Dramas
s3497;TV Show;La LInea: Shadow of Narco;Spain;September 9, 2020;2020;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows
s3498;Movie;La Leyenda del Diamante;Mexico;June 28, 2019;2017;TV-MA;87 min;Action & Adventure, International Movies, Sci-Fi & Fantasy
s3499;TV Show;La Mante;France;December 29, 2017;2017;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas
s3500;TV Show;La Nina;Colombia;November 18, 2016;2016;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s3501;Movie;LA Originals;United States, Argentina;April 10, 2020;2020;TV-MA;92 min;Documentaries, Music & Musicals
s3502;TV Show;La Piloto;Mexico;April 2, 2018;2017;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s3503;TV Show;La REvolution;France;October 16, 2020;2020;TV-MA;1 Season;International TV Shows, TV Action & Adventure, TV Dramas
s3504;TV Show;La Reina del Sur;Mexico, United States, Spain, Colombia;November 29, 2019;2019;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s3505;TV Show;La Robe De Mariee Des Cieux;Taiwan;November 15, 2019;2004;TV-MA;1 Season;International TV Shows, Romantic TV Shows
s3506;TV Show;La Rosa de Guadalupe;Mexico;January 15, 2019;2010;TV-PG;1 Season;Classic & Cult TV, Crime TV Shows, International TV Shows
s3507;TV Show;La Viuda Negra;Colombia, Mexico, United States;January 15, 2019;2016;TV-14;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s3508;Movie;Laal Rang;India;March 1, 2018;2016;TV-14;143 min;Dramas, International Movies, Thrillers
s3509;Movie;Laatu;India;May 2, 2019;2018;TV-PG;116 min;Comedies, Dramas, International Movies
s3510;Movie;Laddaland;Thailand;September 7, 2018;2011;TV-MA;112 min;Horror Movies, International Movies
s3511;Movie;Ladies First;India;March 8, 2018;2018;TV-G;40 min;Documentaries, International Movies, Sports Movies
s3512;TV Show;Ladies Up;India;March 27, 2020;2019;TV-MA;1 Season;International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies
s3513;Movie;Lady Bird;United States;June 3, 2020;2017;R;94 min;Comedies, Dramas, Independent Movies
s3514;Movie;Lady Bloodfight;Hong Kong;August 5, 2017;2016;R;101 min;Action & Adventure
s3515;Movie;Lady Driver;United States;May 2, 2020;2019;PG;104 min;Dramas, Sports Movies
s3516;TV Show;Lady Dynamite;United States;November 10, 2017;2017;TV-MA;2 Seasons;TV Comedies
s3517;Movie;Lady in the Water;United States;July 1, 2019;2006;PG-13;110 min;Sci-Fi & Fantasy, Thrillers
s3518;Movie;Lady J;France;March 8, 2019;2019;TV-MA;111 min;Dramas, Independent Movies, International Movies
s3519;Movie;Lady-Like;United States;January 18, 2019;2018;NC-17;83 min;Comedies, Independent Movies
s3520;TV Show;Lady, la vendedora de rosas;Colombia;April 1, 2018;2015;TV-14;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas
s3521;Movie;Laerte-se;Brazil;May 19, 2017;2017;TV-MA;101 min;Documentaries, International Movies, LGBTQ Movies
s3522;Movie;Lagaan;India;January 10, 2021;2001;PG;224 min;Dramas, International Movies, Music & Musicals
s3523;Movie;Lagos Real Fake Life;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";November 29, 2019;2018;TV-MA;118 min;Comedies, International Movies
s3524;Movie;Lakeeran;India;December 1, 2019;2016;TV-PG;111 min;Dramas, International Movies, Romantic Movies
s3525;Movie;Lakshya;India;December 15, 2019;2004;TV-PG;185 min;Action & Adventure, Dramas, International Movies
s3526;Movie;Lal Patthar;India;July 1, 2017;1971;TV-14;153 min;Classic Movies, Dramas, International Movies
s3527;Movie;Lalbaug Parel: Zali Mumbai Sonyachi;India;March 15, 2018;2010;TV-MA;145 min;Dramas, International Movies
s3528;TV Show;Land Girls;United Kingdom;August 1, 2017;2011;TV-14;3 Seasons;British TV Shows, International TV Shows, TV Dramas
s3529;Movie;Lang Tong;Singapore;December 20, 2018;2015;TV-MA;82 min;International Movies, Thrillers
s3530;Movie;Lara and the Beat;Nigeria;September 14, 2020;2018;TV-MA;140 min;Dramas, International Movies, Music & Musicals
s3531;Movie;Larceny;United States, Mexico;September 15, 2017;2017;TV-14;87 min;Action & Adventure
s3532;TV Show;Larry Charles Dangerous World of Comedy;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";February 15, 2019;2019;TV-MA;1 Season;Docuseries, TV Comedies
s3533;Movie;Larry the Cable Guy: Remain Seated;United States;November 26, 2020;2020;TV-14;68 min;Stand-Up Comedy
s3534;TV Show;Larva;Russia;February 1, 2016;2015;TV-Y7;3 Seasons;Kids TV, Korean TV Shows, TV Comedies
s3535;TV Show;Larva Island;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";March 1, 2019;2019;TV-Y7;2 Seasons;Kids TV, Korean TV Shows, TV Comedies
s3536;TV Show;Las munecas de la mafia;Colombia;March 15, 2019;2018;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s3537;TV Show;Last;South Korea;May 22, 2017;2015;TV-14;1 Season;Crime TV Shows, International TV Shows, Korean TV Shows
s3538;Movie;Last Breath;United Kingdom, Belgium, Sweden;May 6, 2019;2019;TV-MA;86 min;Documentaries, International Movies
s3539;TV Show;Last Chance U;United States;July 28, 2020;2020;TV-MA;5 Seasons;Docuseries
s3540;Movie;Last Ferry;United States;March 11, 2020;2019;TV-MA;86 min;Dramas, Independent Movies, LGBTQ Movies
s3541;Movie;Last Flight to Abuja;Nigeria, United Kingdom;June 16, 2020;2012;TV-14;76 min;Dramas, International Movies
s3542;TV Show;LAST HOPE;Japan;December 21, 2018;2018;TV-14;2 Seasons;Anime Series, International TV Shows
s3543;Movie;Last Knights;United Kingdom, South Korea;August 1, 2019;2015;R;115 min;Action & Adventure
s3544;Movie;Last Night;United States, France;January 1, 2019;2010;R;93 min;Dramas, Independent Movies, Romantic Movies
s3545;TV Show;Last Tango in Halifax;United Kingdom;January 12, 2021;2020;TV-MA;4 Seasons;British TV Shows, Romantic TV Shows, TV Dramas
s3546;Movie;Late Life: The Chien-Ming Wang Story;United States, Taiwan;March 15, 2019;2018;TV-14;98 min;Documentaries, Sports Movies
s3547;Movie;Latte and the Magic Waterstone;Germany;July 31, 2020;2020;TV-Y;83 min;Children & Family Movies, Comedies
s3548;Movie;Lavell Crawford: Can a Brother Get Some Love?;United States;August 2, 2016;2011;TV-MA;81 min;Stand-Up Comedy
s3549;TV Show;Lavender;Taiwan;January 15, 2019;2002;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s3550;Movie;Lawless;United States;December 29, 2019;2012;R;116 min;Dramas
s3551;TV Show;Laws of Attraction;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";October 16, 2017;2012;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Comedies
s3552;Movie;Layer Cake;United Kingdom;March 1, 2019;2004;R;105 min;Independent Movies, International Movies, Thrillers
s3553;Movie;Layla M.;Netherlands, Belgium, Germany, Jordan;March 23, 2018;2016;TV-MA;99 min;Dramas, International Movies
s3554;Movie;Le K Benzema;France;May 1, 2018;2017;TV-14;121 min;Documentaries, International Movies, Sports Movies
s3555;Movie;Le serment des Hitler;France;May 1, 2019;2014;TV-PG;54 min;Documentaries, International Movies
s3556;Movie;League of Legends Origins;United States;October 16, 2019;2019;TV-MA;78 min;Documentaries
s3557;TV Show;Leah Remini: Scientology and the Aftermath;United States;November 1, 2020;2018;TV-14;3 Seasons;Docuseries
s3558;Movie;Leap Year;United States, Ireland;November 15, 2019;2010;PG;100 min;Comedies, Romantic Movies
s3559;Movie;Leap!;France, Canada;January 7, 2021;2016;PG;89 min;Children & Family Movies, Comedies
s3560;Movie;LeapFrog: Letter Factory;United States;April 15, 2020;2003;TV-Y;37 min;Children & Family Movies
s3561;Movie;LeapFrog: Numberland;United States;April 15, 2020;2011;TV-Y;33 min;Movies
s3562;Movie;LeapFrog: Phonics Farm;United States;April 15, 2020;2011;TV-Y;35 min;Movies
s3563;Movie;LeapFrog: Sing-along, Read-along;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";April 15, 2020;2011;TV-Y;32 min;Children & Family Movies
s3564;TV Show;Learning Songs by Little Baby Bum: Nursery Rhyme Friends;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";July 1, 2017;2015;TV-Y;1 Season;British TV Shows, Kids TV
s3565;TV Show;Learning Time with Timmy;United Kingdom;May 15, 2020;2018;TV-Y;1 Season;British TV Shows, Kids TV
s3566;Movie;Lechmi;India;August 1, 2018;2017;TV-MA;147 min;Comedies, Horror Movies, International Movies
s3567;Movie;Lee Daniels The Butler;United States;December 16, 2020;2013;PG-13;132 min;Dramas
s3568;Movie;Left Behind;United States, Canada;December 26, 2018;2014;PG-13;110 min;Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy
s3569;TV Show;Legacies;United States;April 3, 2020;2019;TV-14;2 Seasons;TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows
s3570;Movie;Legend;United Kingdom, France, United States;January 16, 2020;2015;R;132 min;Dramas, International Movies, Thrillers
s3571;Movie;Legend of the Guardians: The Owls of GaHoole;United States, Australia;January 1, 2020;2010;PG;97 min;Children & Family Movies
s3572;Movie;Legend of the Naga Pearls;China;March 30, 2018;2017;TV-MA;108 min;Action & Adventure, International Movies, Sci-Fi & Fantasy
s3573;TV Show;Legend Quest;Mexico;February 24, 2017;2017;TV-Y7;1 Season;Kids TV
s3574;TV Show;Legend Quest: Masters of Myth;Mexico;October 5, 2019;2019;TV-Y7;1 Season;Kids TV
s3575;Movie;Legendary Weapons of China;Hong Kong;August 16, 2018;1982;TV-14;101 min;Action & Adventure, Cult Movies, International Movies
s3576;TV Show;Legends of Strength;United States;January 18, 2019;2017;TV-PG;1 Season;Docuseries
s3577;Movie;LEGENDS OF THE HIDDEN TEMPLE;United States;November 2, 2019;2016;TV-PG;68 min;Children & Family Movies
s3578;Movie;Legion;United States;November 1, 2019;2010;R;100 min;Action & Adventure, Horror Movies, Sci-Fi & Fantasy
s3579;TV Show;LEGO Bionicle: The Journey to One;United States;July 29, 2016;2016;TV-Y7;2 Seasons;Kids TV
s3580;Movie;Lego DC Comics: Batman Be-Leaguered;United States;February 1, 2019;2014;TV-Y7;22 min;Movies
s3581;TV Show;LEGO Elves: Secrets of Elvendale;United States;September 1, 2017;2017;TV-Y7;1 Season;Kids TV
s3582;TV Show;Lego Friends;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }"; February 1, 2019;2017;TV-G;3 Seasons;Kids TV
s3583;TV Show;Lego Friends: Girls on a Mission;Denmark;February 1, 2019;2018;TV-Y;1 Season;Kids TV
s3584;TV Show;LEGO Friends: The Power of Friendship;Denmark;June 10, 2016;2016;TV-Y7;2 Seasons;Kids TV
s3585;Movie;LEGO House - Home of the Brick;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";June 15, 2018;2018;TV-G;48 min;Documentaries, International Movies
s3586;TV Show;LEGO Jurassic World: Legend of Isla Nublar;United States;November 1, 2020;2019;TV-Y;1 Season;Kids TV
s3587;TV Show;LEGO Jurassic World: Secret Exhibit;United States;November 1, 2020;2018;TV-Y;1 Season;Kids TV
s3588;Movie;LEGO Jurassic World: The Indominus Escape;United States;October 4, 2016;2016;TV-Y7;25 min;Children & Family Movies, Comedies
s3589;Movie;LEGO Marvel Super Heroes: Avengers Reassembled!;United States;August 6, 2017;2015;TV-Y7;22 min;Children & Family Movies
s3590;Movie;LEGO Marvel Super Heroes: Black Panther;United States;February 1, 2019;2018;TV-Y7;22 min;Children & Family Movies
s3591;Movie;LEGO Marvel Super Heroes: Guardians of the Galaxy;United States;February 1, 2019;2017;TV-Y;22 min;Children & Family Movies
s3592;TV Show;LEGO Ninjago;Canada;November 1, 2020;2020;TV-Y7;2 Seasons;Kids TV
s3593;TV Show;LEGO Ninjago: Masters of Spinjitzu;Denmark, Singapore, Canada, United States;November 1, 2020;2019;TV-Y7;10 Seasons;Kids TV
